first_name,last_name,picture,gender,active,microJurisId,2024_municipality,2024_senate_district,2024_representative_district,2024_politician_type,2024_party,2024_ballot,2024_commisions,2024_primary,2024_general,2024_display_name
Camilo,Ortíz Maldonado,/static/images/profile_images/Camilo_Ortiz_Maldonado_7472.jpg,M,TRUE,,San Sebastián,,,alcalde,PD,,,FALSE,TRUE,
Cándida,Sánchez Soto,/static/images/profile_images/Candida_Sanchez_Soto_5673.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Candelaria Sánchez,/static/images/profile_images/Carlos_Candelaria_Sanchez_9304.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Colón Beltrán,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Colón García,/static/images/profile_images/Carlos_Colon_Garcia_9016.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Díaz Sánchez,,M,FALSE,,,ACUMULACION,,senador,PPD,,,FALSE,FALSE,
Carlos,Espada,,M,FALSE,,,,24,representante,PNP,,,FALSE,FALSE,
Carlos,González Cay,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Izquierdo Cáez,/static/images/profile_images/Carlos_Izquierdo_Caez_0648.jpg,M,TRUE,,San Lorenzo,,,alcalde,PIP,,,FALSE,TRUE,
Carlos,Molina Dávila,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Ramos Irizarry,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Rivera Mercado,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos,Rodríguez Mateo,,M,FALSE,,,ACUMULACION,,senador,PNP,,,FALSE,FALSE,
Carlos,Vázquez Morales,,M,FALSE,,,,18,representante,PNP,,,FALSE,FALSE,
Carlos A.,López Rivera,/static/images/profile_images/Carlos_A_Lopez_Rivera_4799.jpg,M,TRUE,,Dorado,,,alcalde,PPD,,,FALSE,TRUE,
Carlos A.,Reyes Alonso,/static/images/profile_images/Carlos_A_Reyes_Alonso_4769.jpg,M,TRUE,,,,24,representante,PIP,,,FALSE,FALSE,
Carlos A.,Reyes Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Alberik,Acosta Meléndez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Alberto,Chaparro Avilés,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Alberto,López Román,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Amilcar,Green Morales,/static/images/profile_images/Carlos_Amilcar_Green_Morales_4698.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Andres,Burgos Jiménez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Antonio,Sanabria Plaza,/static/images/profile_images/Carlos_Antonio_Sanabria_Plaza_7030.jpg,M,TRUE,,Adjuntas,,,alcalde,PIP,,,FALSE,TRUE,Carlos A. Sanabria Plaza
Carlos Antonio,Vega Mercado,/static/images/profile_images/Carlos_Antonio_Vega_Mercado_5006.jpg,M,TRUE,,Guánica,,,alcalde,PNP,,,FALSE,TRUE,Carlos (Ruca) Vega Mercado
Carlos (Carlitos),López Bonilla,/static/images/profile_images/Carlos_Lopez_Bonilla_8818.jpg,M,TRUE,,Rincón,,,alcalde,PPD,,,FALSE,TRUE,
Carlos (Carlitos),Reyes,,M,FALSE,,Morovis,,,alcalde,PNP,,,FALSE,FALSE,
Carlos E.,Pino Pagán,/static/images/profile_images/Carlos_E_Pino_Pagan_6569.jpg,M,TRUE,,Ceiba,,,alcalde,PIP,,,FALSE,TRUE,
Carlos E.,Román Román,/static/images/profile_images/Carlos_E_Roman_Roman_2539.jpg,M,TRUE,,Hatillo,,,alcalde,PPD,,,FALSE,TRUE,
Carlos Efraín,Rivera Arroyo,/static/images/profile_images/Carlos_Efrain_Rivera_Arroyo_5619.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Fernando,Collazo Rodríguez,/static/images/profile_images/Carlos_Fernando_Collazo_Rodriguez_8880.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Frabian,Pagán Carrión,/static/images/profile_images/Carlos_Frabian_Pagan_Carrion_6959.jpg,M,TRUE,,Aguas Buenas,,,alcalde,PPD,,,FALSE,TRUE,Fabián Carrión
Carlos H.,Martínez Pérez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Isaias,Rodríguez Ortíz,/static/images/profile_images/Carlos_Isaias_Rodriguez_Ortiz_5740.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Iván,Morales Camacho,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos J.,Pérez García,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos J.,Rodríguez López,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Javier,Medero Barbosa,/static/images/profile_images/Carlos_Javier_Medero_Barbosa_7226.jpg,M,TRUE,,Añasco,,,alcalde,MVC,,,FALSE,TRUE,
Carlos Javier,Tavárez Santiago,/static/images/profile_images/Carlos_Javier_Tavarez_Santiago_1637.jpg,M,TRUE,,Isabela,,,alcalde,PNP,,,FALSE,TRUE,
Carlos (Johnny),Méndez Núñez,/static/images/profile_images/Carlos_Mendez_Nuñez_3187.jpg,M,TRUE,842,,,36,representante,PNP,,,FALSE,TRUE,
Carlos José,González Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos José,Nogueras Meléndez,/static/images/profile_images/Carlos_Jose_Nogueras_Melendez_5817.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Jr.,Aponte (Cidrita),,M,FALSE,,Aguas Buenas,,,alcalde,PNP,,,FALSE,FALSE,
Carlos Juan,Hernández Segui,/static/images/profile_images/Carlos_Juan_Hernandez_Segui_9380.jpg,M,TRUE,,Moca,,,alcalde,PIP,,,FALSE,TRUE,Carlos J. Hernández Seguí
Carlos Juan,Torres Acosta,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos L.,García Varela,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Luis,Milian López,/static/images/profile_images/Carlos_Luis_Milian_Lopez_5433.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Manuel,Enchautegui Rivera,/static/images/profile_images/Carlos_Manuel_Enchautegui_Rivera_1894.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos (Pirulo),Ramos Martínez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos R.,López Soto,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Ramón,Acevedo Acevedo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carlos Ricardo,Aponte Martínez,/static/images/profile_images/Carlos_Ricardo_Aponte_Martinez_0292.jpg,M,TRUE,,,,6,representante,PD,,,FALSE,TRUE,Ricardo (Ricky) Aponte 
Carlos Rubén (Tito),Ramírez Irizarry,/static/images/profile_images/Carlos_Ruben_Ramirez_Irizarry_0009.jpg,M,TRUE,,Arecibo,,,alcalde,PPD,,,FALSE,TRUE,
Carlos Yamil,Rivera Vázquez,/static/images/profile_images/Carlos_Yamil_Rivera_Vazquez_4866.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Carmelo,Martínez Camacho,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carmelo,Pantoja Lozada,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carmelo,Ríos,/static/images/profile_images/Carmelo_Javier_Rios_Santiago_0015.jpg,M,TRUE,,,2,,senador,PNP,,,FALSE,TRUE,
Carmelo Jr.,Colón Mendoza,,M,TRUE,,,,,,,,,FALSE,FALSE,
Carmen,Medina Calderón,/static/images/profile_images/Carmen_Melania_Medina_Calderon_4893.jpg,F,TRUE,,,,37,representante,PNP,,,FALSE,TRUE,
Carmen,Ortíz Medina,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen,Vargas Maldonado,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen A.,Alberty Monroig,/static/images/profile_images/Carmen_A_Alberty_Monroig_5199.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen A.,Vega Olivencia,/static/images/profile_images/Carmen_A_Vega_Olivencia_0901.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Ana,Culpeper Ramírez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen C.,Negrón García,,F,FALSE,,Sabana Grande,,,alcalde,PPD,,,FALSE,FALSE,
Carmen Evelyn,Quintana Vargas,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen G.,Bruno Cabrera,/static/images/profile_images/Carmen_G_Bruno_Cabrera_6980.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Irene,Maldonado González,/static/images/profile_images/Carmen_Irene_Maldonado_Gonzalez_0189.jpg,F,TRUE,,Morovis,,,alcalde,PPD,,,FALSE,TRUE,
Carmen J.,Colón Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen J.,Inglés Lucret,/static/images/profile_images/Carmen_J_Ingles_Lucret_2501.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Julia,Matías Concepción,/static/images/profile_images/Carmen_Julia_Matias_Concepcion_2883.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen L.,Colón Padilla,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Lydia,Fontánez Ruíz,/static/images/profile_images/Carmen_Lydia_Fontanez_Ruiz_7740.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen M.,Ayala Rosado,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen M.,Ortega Batista,/static/images/profile_images/Carmen_M_Ortega_Batista_0268.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen M.,Vargas Nazario,/static/images/profile_images/Carmen_M_Vargas_Nazario_4411.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen María,Figueroa Fortis,/static/images/profile_images/Carmen_Maria_Figueroa_Fortis_7540.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen N.,Jiménez Velázquez,/static/images/profile_images/Carmen_Nereida_Jimenez_Velazquez_5618.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Nydia,Alvarado Malavé,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen S.,Reillo Rivera,,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen Socorro,García Rivera,/static/images/profile_images/Carmen_Socorro_Garcia_Rivera_1597.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carmen (Tata),Cruz González,/static/images/profile_images/Carmen_A_Cruz_Gonzalez_0103.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Carol,Almodóvar,,F,FALSE,,,,20,representante,PNP,,,FALSE,FALSE,
Carolyn,Vizcarrondo Carrillo,/static/images/profile_images/carolyn-vizcarrondo-carrillo.jpeg,F,TRUE,,Culebra,,,alcalde,PPD,,,FALSE,TRUE,
Catalino,Santiago Díaz,/static/images/profile_images/Catalino_Santiago_Diaz_5626.jpg,M,TRUE,,,,34,representante,PIP,,,FALSE,TRUE,Catalino Santiago
Catherine,Pagán Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Cecilio,Díaz Serra,/static/images/profile_images/Cecilio_Diaz_Serra_8142.jpg,M,TRUE,,Orocovis,,,alcalde,PIP,,,FALSE,TRUE,
Cesar,Mercado Cuevas,/static/images/profile_images/Cesar_Mercado_Cuevas_6946.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Cesar,Rivera Tiburcio,,M,TRUE,,,,,,,,,FALSE,FALSE,
César Augusto,Vázquez Muñíz,/static/images/profile_images/Cesar_Augusto_Vazquez_Muñiz_9390.jpg,M,TRUE,,,2,,senador,PD,,,FALSE,TRUE,César Vázquez Muñíz
Cesar Joaquín,Santiago Ortíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
César (Monchito),Corales Cotty,/static/images/profile_images/Cesar_R_Corales_Cotty_0063.jpg,M,TRUE,,Lajas,,,alcalde,PD,,,FALSE,TRUE,
Charles Anthony,Pérez Rodríguez,/static/images/profile_images/Charlie_Perez_Rodriguez_3824.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Christian,Aguilú López,,M,FALSE,,Cataño,,,alcalde,PNP,,,FALSE,FALSE,
Christian,Muriel,/static/images/profile_images/Christian_Omar_Muriel_Sanchez_5469.jpg,M,TRUE,,,,34,representante,PNP,,,FALSE,TRUE,
Christian,Rodríguez Rivera,/static/images/profile_images/Christian_Gabri_Rodriguez_Rivera_1924.jpg,M,TRUE,,,,38,representante,PPD,,,FALSE,TRUE,
Christian,Santiago,/static/images/profile_images/christian-santiago.jpeg,M,TRUE,,,,18,representante,MVC,,,FALSE,TRUE,
Christian Arnaldo,Santiago Montalvo,/static/images/profile_images/Christian_Arnal_Santiago_Montalvo_0027.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Christian (Casper),Tellado Badillo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Christian E.,Cortés Feliciano,/static/images/profile_images/Christian_Evari_Cortes_Feliciano_8331.jpg,M,TRUE,,Aguada,,,alcalde,PPD,,,FALSE,TRUE,
Christian Iván,Augusto Figueroa,,M,TRUE,,,,,,,,,FALSE,FALSE,
Christian Rafael,Rodríguez Rivera,,M,TRUE,,Aibonito,,,alcalde,MVC,,,FALSE,FALSE,
Christian Rosendo,Marrero Ortega,/static/images/profile_images/Christian_Rosen_Marrero_Ortega_0212.jpg,M,TRUE,,Manatí,,,alcalde,PPD,,,FALSE,TRUE,
Christopher,García Figueroa,/static/images/profile_images/Christopher_Garcia_Figueroa_0787.jpg,M,TRUE,,,,29,representante,PNP,,,FALSE,TRUE,
Cielo,Avilés Kortright,,F,TRUE,,,,,,,,,FALSE,FALSE,
Claribel,Vega Nieves,/static/images/profile_images/Claribel_Vega_Nieves_1990.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Clarissa,Feliciano Ramírez,/static/images/profile_images/Clarissa_Feliciano_Ramirez_3763.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Clemente (Chito),Agosto Lugardo,/static/images/profile_images/clemente-(chito)-agosto-lugardo.jpeg,M,TRUE,,Toa Alta,,,alcalde,PPD,,,FALSE,TRUE,Clemente (Chito) Agosto
Coralys Mair,Vega Rodríguez,/static/images/profile_images/Coralys_Mair_Vega_Rodriguez_3787.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Cristian Felipe,Sánchez Torres,,F,TRUE,,,,,,,,,FALSE,FALSE,
Cristian G.,Maldonado González,/static/images/profile_images/Cristian_G_Maldonado_Gonzalez_0105.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Cristian Javier,Ríos Colón,/static/images/profile_images/Cristian_Javier_Rios_Colon_8453.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Cristina,Pérez Reyes,/static/images/profile_images/Cristina_Perez_Reyes_5130.jpg,F,TRUE,,,3,,senador,MVC,,,FALSE,FALSE,
Cristofer,Malespin Díaz,/static/images/profile_images/cristofer-malespin-diaz.jpeg,M,TRUE,,,,3,representante,PPD,,,FALSE,TRUE,Cristofer Malespín 
Cynthia B.,García Rivera,/static/images/profile_images/Cynthia_B_Garcia_Rivera_1770.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Cynthia I.,Vidot Hernández,/static/images/profile_images/Cynthia_I_Vidot_Hernandez_4489.jpg,F,TRUE,,Barceloneta,,,alcalde,PNP,,,FALSE,TRUE,
Cynthia Lee (Cindy),Millán Ferrer,/static/images/profile_images/Cynthia_Lee_Millan_Ferrer_9511.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Cynthia Marie,Garrastegui Martínez,/static/images/profile_images/Cynthia_Garrastegui_Martinez_3992.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Daisy,Cruz,,F,FALSE,,Vieques,,,alcalde,PPD,,,FALSE,FALSE,
Daisy,Ríos Isern,,F,TRUE,,,,,,,,,FALSE,FALSE,
Dalia E.,Pérez García,/static/images/profile_images/Dalia_E_Perez_Garcia_4422.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Dalila,Santana Díaz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Dalma,Cartagena Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Damaris,Salcedo Peña,/static/images/profile_images/Damaris_Salcedo_Peña_7253.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Damaris L.,Figueroa Santiago,,F,TRUE,,,,,,,,,FALSE,FALSE,
Daniel,Cruz Donato,/static/images/profile_images/Daniel_Cruz_Donato_9919.jpg,M,TRUE,,Yabucoa,,,alcalde,PIP,,,FALSE,TRUE,
Daniel,Lugo Mercado,/static/images/profile_images/Jose_Daniel_Lugo_Mercado_1140.jpg,M,TRUE,,,8,,senador,MVC,,,FALSE,TRUE,
Daniel,Márquez García,/static/images/profile_images/Daniel_Marquez_Garcia_5552.jpg,M,TRUE,,,,3,representante,PIP,,,FALSE,FALSE,
Daniel,Nelson Montalvo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Daniel,Ortíz Vargas,/static/images/profile_images/Daniel_Ortiz_Vargas_3541.jpg,M,TRUE,,,,23,representante,MVC,,,FALSE,TRUE,
Daniel,Rodríguez Cabrera,/static/images/profile_images/daniel-rodriguez-cabrera.jpeg,M,TRUE,,Toa Baja,,,alcalde,PD,,,FALSE,TRUE,Daniel (Tito) Rodríguez Cabrera
Daniel,Vega Ortíz,/static/images/profile_images/Daniel_Vega_Ortiz_6835.jpg,M,TRUE,,,,25,representante,PNP,,,TRUE,TRUE,
Daniel (Danny),Sepúlveda,/static/images/profile_images/Jose_Daniel_Sepulveda_Sanchez_3983.jpg,M,FALSE,,Yabucoa,,,alcalde,PNP,,,FALSE,FALSE,
Daniel Jr.,Torres Martínez,/static/images/profile_images/Daniel_Jr_Torres_Martinez_1621.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Danilo,Carmona Castro,,M,TRUE,,,,,,,,,FALSE,FALSE,
Dannette Liz,Zambrana Burgos,/static/images/profile_images/Dannette_Liz_Zambrana_Burgos_2678.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Danny,Figueroa Ibarry,/static/images/profile_images/Danny_Figueroa_5849.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Danny (Dan),Santiago,/static/images/profile_images/Danny_Adriel_Santiago_Nuñez_9484.jpg,M,TRUE,,Villalba,,,alcalde,PNP,,,FALSE,TRUE,
Darinel Jesús,López Feliciano,,M,TRUE,,Aguada,,,alcalde,MVC,,,FALSE,FALSE,
Dario,Medina Méndez,/static/images/profile_images/Dario_Medina_Mendez_5773.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Darío W.,Ortíz Seda,/static/images/profile_images/Dario_W._Ortiz_Seda_6500.jpg,M,TRUE,,Toa Baja,,,alcalde,PIP,,,FALSE,TRUE,
Darwin,Morales Velázquez,/static/images/profile_images/Darwin_Morales_Velazquez_8896.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
David,Bonilla Cortés,/static/images/profile_images/David_Bonilla_Cortes_6265.jpg,M,TRUE,,Rincón,,,alcalde,PNP,,,FALSE,TRUE,
David,Concepción González,/static/images/profile_images/Angel_David_Concepcion_Gonzalez_0364.jpg,M,TRUE,,Cidra,,,alcalde,PPD,,,FALSE,TRUE,
David,Cruz Hernández,,M,FALSE,,,,16,representante,PPD,,,FALSE,FALSE,
David,Figueroa Betancourt,,M,FALSE,,,,ACUMULACION,representante,PNP,,,FALSE,FALSE,
David,González Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
David,Irizarry González,static/images/profile_images/david-irizarry-gonzalez.jpeg,M,TRUE,,Utuado,,,alcalde,PD,,,FALSE,TRUE,
David,Negrón Santos,/static/images/profile_images/David_Negron_Santos_2799.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
David Alejandro,Ávila Concepción,/static/images/profile_images/David_Alejandro_Avila_Concepcion_9538.jpg,M,TRUE,,Bayamón,,,alcalde,PIP,,,FALSE,TRUE,David A. Ávila Concepción 
David Antonio,Rodríguez Díaz,/static/images/profile_images/David_Antonio_Rodriguez_Diaz_2638.jpg,M,TRUE,,Carolina,,,alcalde,MVC,,,FALSE,FALSE,
David Ramón,Matta Fontánet,/static/images/profile_images/David_Matta_Fontanet_1537.jpg,M,TRUE,,,8,,senador,PD,,,FALSE,TRUE,
Davis,González Pumarejo,/static/images/profile_images/Davis_Gonzalez_Pumarejo_4139.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Deborah,Soto Arroyo,/static/images/profile_images/deborah-soto-arroyo.jpeg,F,TRUE,875,,,10,representante,PPD,,,FALSE,TRUE,
Deborah Marie,Soler Crespo,/static/images/profile_images/Deborah_Marie_Soler_Crespo_7053.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Delia,Fiore Vega,,F,TRUE,,,,,,,,,FALSE,FALSE,
Delvis,Pagán Clavijo,/static/images/profile_images/Delvis_Jose_Pagan_Clavijo_4305.jpg,M,TRUE,,Cidra,,,alcalde,PNP,,,FALSE,TRUE,
Demetrio,Madera Ruíz,/static/images/profile_images/Demetrio_Madera_Ruiz_9603.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Deniel,Batista Crespo,/static/images/profile_images/Deniel_Batista_Crespo_8779.jpg,M,TRUE,,,,14,representante,PD,,,FALSE,TRUE,
Denis,Márquez Lebrón,/static/images/profile_images/Denis_Marquez_Lebron_4478.jpg,M,TRUE,907,,,ACUMULACION,representante,PIP,,,FALSE,TRUE,Denis Márquez
Denise Yanira,Rodríguez Steidel,/static/images/profile_images/Denis_Yanira_Rodriguez_Steidel_2465.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Denisse,Lanzo Cortijo,/static/images/profile_images/Denisse_Lanzo_Cortijo_6696.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Dennis,Morales Rodríguez,/static/images/profile_images/Dennis_Morales_Rodriguez_6908.jpg,M,TRUE,,Aguadilla,,,alcalde,PNP,,,FALSE,TRUE,
Dennis Iván,Agosto Vázquez,/static/images/profile_images/Dennis_Ivan_Agosto_Vazquez_0442.jpg,M,TRUE,,Comerío,,,alcalde,PNP,,,FALSE,TRUE,
Diana,Arce Vargas,,M,TRUE,,,,,,,,,FALSE,FALSE,
Diana Ivette,Liboy Ortíz,,F,FALSE,,Toa Alta,,,alcalde,PNP,,,FALSE,FALSE,
Diana S.,Soto Acosta,/static/images/profile_images/Diana_S_Soto_Acosta_1476.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Diego G.,García Cruz,/static/images/profile_images/Diego_Garcia_Cruz_6462.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Dolly,Camareno Díaz,,F,TRUE,,Culebra,,,alcalde,MVC,,,FALSE,FALSE,
Domingo,Andujar Vélez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Domingo,Hernández Miró,,M,TRUE,,,,,,,,,FALSE,FALSE,
Domingo,Méndez Cabán,,M,TRUE,,,,,,,,,FALSE,FALSE,
Domingo J.,Torres García,/static/images/profile_images/Domingo_Jose_Torres_Garcia_1771.jpg,M,TRUE,890,,,25,representante,PPD,,,FALSE,TRUE,Domingo Torres García
Dora E.,Colón Almodóvar,static/images/profile_images/dora-e.-colon-almodovar.jpeg,F,TRUE,,Caguas,,,alcalde,PD,,,FALSE,TRUE,
Doris,Alvarado Golderos,/static/images/profile_images/Doris_Elizabeth_Alvarado_Golderos_2368.jpg,F,TRUE,,,,24,representante,PNP,,,FALSE,TRUE,
Dwayne Orlando,Morales Arroyo,/static/images/profile_images/dwayne-orlando-morales-arroyo.jpeg,M,TRUE,,Yabucoa,,,alcalde,MVC,,,FALSE,TRUE,Dwayne Arroyo
Dwight,Colón Fuentes,/static/images/profile_images/Dwight_Colon_Fuentes_9942.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Dwight,Rodríguez Delgado,/static/images/profile_images/Dwight_Rodriguez_Delgado_3365.jpg,M,TRUE,,,8,,senador,PIP,,,FALSE,TRUE,
Ebel Omar,Berdecía López,,M,FALSE,,Villalba,,,alcalde,PPD,,,FALSE,FALSE,
Eddie,Charbonier Chinea,/static/images/profile_images/Eddie_Junior_Charbonier_Chinea_8943.jpg,M,TRUE,866,,,1,representante,PNP,,,FALSE,TRUE,
Eddie,Ortíz Guzmán,,M,TRUE,,,,,,,,,FALSE,FALSE,
Eddie Nelson,Tavárez Santiago,,M,TRUE,,,,,,,,,FALSE,FALSE,
Eder,Ortíz,,M,FALSE,,,ACUMULACION,,senador,PPD,,,FALSE,FALSE,
Edgar,Agosto Betancourt,/static/images/profile_images/Edgar_Agosto_Betancourt_5567.jpg,M,TRUE,,,,20,representante,PD,,,FALSE,TRUE,
Edgar,Robles,/static/images/profile_images/Edgar_Enrique_Robles_Rivera_4108.jpg,M,TRUE,,,,14,representante,PNP,,,FALSE,TRUE,
Edgar Antonio,González Moreno,/static/images/profile_images/Edgar_Antonio_Gonzalez_Moreno_2453.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo,Arlequín Rivera,/static/images/profile_images/Edgardo_Arlequin_Rivera_8495.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo,Burgos Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo,Feliciano Sánchez,/static/images/profile_images/Edgardo_Feliciano_Sanchez_0856.jpg,M,TRUE,877,,,12,representante,PPD,,,FALSE,TRUE,
Edgardo,Pimentel Vázquez,/static/images/profile_images/Edgardo_Pimentel_Vazquez_4466.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo,Ramos Álvarez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo,Torres Almodóvar,,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgardo (Chape),Cotto Gómez,/static/images/profile_images/Edgardo_Cotto_Gomez_8677.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Edgar Joel,Crespo Del Toro,/static/images/profile_images/Edgar_Joel_Crespo_Del_Toro_1464.jpg,M,TRUE,,San Lorenzo,,,alcalde,MVC,,,FALSE,TRUE,
Edilberto (Eddie),Núñez Caldero,,M,FALSE,,,,22,representante,PNP,,,FALSE,FALSE,
Edilberto (Junito),Romero Llovet,/static/images/profile_images/Edilberto_Romero_Llovet_8416.jpg,M,TRUE,,Culebra,,,alcalde,PNP,,,FALSE,TRUE,Edilberto Romero Llovet
Edison,Orengo Escalera,/static/images/profile_images/Edison_Orengo_Escalera_3697.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Edison,Vega Mendoza,/static/images/profile_images/Edison_Vega_Mendoza_8979.jpg,M,TRUE,,Aguada,,,alcalde,PD,,,FALSE,TRUE,
Edith E.,Estela Ayala,/static/images/profile_images/Edith_Evarista_Estela_Ayala_6141.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Edna,Cardona Ferrer,,F,TRUE,,,,,,,,,FALSE,FALSE,
Edna Iris,Meléndez Berríos,/static/images/profile_images/Edna_Iris_Melendez_Berrios_6929.jpg,F,TRUE,,Barranquitas,,,alcalde,PIP,,,FALSE,TRUE,Edna I. Meléndez Berríos
Edra Ivelisse,Díaz Santiago,/static/images/profile_images/Edra_Ivelisse_Diaz_Santiago_1242.jpg,F,TRUE,,Arroyo,,,alcalde,PIP,,,FALSE,TRUE,Edra Díaz
Edson,Rodríguez,/static/images/profile_images/Edson_R_Rodriguez_Gonzalez_0034.jpg,M,TRUE,,,,19,representante,PNP,,,FALSE,TRUE,
Eduard (cañiña),Martínez Delgado,,M,FALSE,,,,21,representante,PNP,,,FALSE,FALSE,
